"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-08-01 13:00:00","2025-08-01 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4744852,4744852,0,967949,0.204
"2025-08-01 14:00:00","2025-08-01 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5081819,5081819,0,1036690,0.204
"2025-08-01 15:00:00","2025-08-01 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6029965,6029965,0,1230112,0.204
"2025-08-01 16:00:00","2025-08-01 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6787975,6787975,0,1384745,0.204
"2025-08-01 17:00:00","2025-08-01 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7162414,7162414,0,1461132,0.204
"2025-08-01 18:00:00","2025-08-01 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7257500,7257500,0,1480529,0.204
"2025-08-01 19:00:00","2025-08-01 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7451086,7451086,0,1520021,0.204
"2025-08-01 20:00:00","2025-08-01 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6983395,6983395,0,1424612,0.204
"2025-08-01 21:00:00","2025-08-01 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5559973,5559973,0,1134233,0.204
"2025-08-01 22:00:00","2025-08-01 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4330637,4330637,0,883449,0.204
"2025-08-01 23:00:00","2025-08-02 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3730142,3730142,0,760948,0.204
"2025-08-02 00:00:00","2025-08-02 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3364656,3364656,0,686389,0.204
"2025-08-02 01:00:00","2025-08-02 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3128590,3128590,0,638231,0.204
"2025-08-02 02:00:00","2025-08-02 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3176814,3176814,0,648069,0.204
"2025-08-02 03:00:00","2025-08-02 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3532301,3532301,0,720589,0.204
"2025-08-02 04:00:00","2025-08-02 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4570101,4570101,0,932300,0.204
"2025-08-02 05:00:00","2025-08-02 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5521143,5521143,0,1126312,0.204
"2025-08-02 06:00:00","2025-08-02 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6340343,6340343,0,1293429,0.204
"2025-08-02 07:00:00","2025-08-02 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6486066,6486066,0,1323157,0.204
"2025-08-02 08:00:00","2025-08-02 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5993186,5993186,0,1222609,0.204
"2025-08-02 09:00:00","2025-08-02 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5033935,5033935,0,1026922,0.204
"2025-08-02 10:00:00","2025-08-02 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4619910,4619910,0,942461,0.204
"2025-08-02 11:00:00","2025-08-02 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4208918,4208918,0,858618,0.204
"2025-08-02 12:00:00","2025-08-02 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3921235,3921235,0,799931,0.204
"2025-08-02 13:00:00","2025-08-02 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3887004,3887004,0,792948,0.204
"2025-08-02 14:00:00","2025-08-02 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4144045,4144045,0,845384,0.204
"2025-08-02 15:00:00","2025-08-02 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5447635,5447635,0,1111316,0.204
"2025-08-02 16:00:00","2025-08-02 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7145778,7145778,0,1457738,0.204
"2025-08-02 17:00:00","2025-08-02 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8083766,8083766,0,1649087,0.204
"2025-08-02 18:00:00","2025-08-02 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7696850,7696850,0,1570156,0.204
"2025-08-02 19:00:00","2025-08-02 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7154256,7154256,0,1459467,0.204
"2025-08-02 20:00:00","2025-08-02 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6632183,6632183,0,1352964,0.204
"2025-08-02 21:00:00","2025-08-02 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5496593,5496593,0,1121304,0.204
"2025-08-02 22:00:00","2025-08-02 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3860324,3860324,0,787506,0.204
"2025-08-02 23:00:00","2025-08-03 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3131809,3131809,0,638888,0.204
"2025-08-03 00:00:00","2025-08-03 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,2948228,2948228,0,601437,0.203999
"2025-08-03 01:00:00","2025-08-03 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,2850519,2850519,0,581505,0.204
"2025-08-03 02:00:00","2025-08-03 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,2882591,2882591,0,588047,0.203999
"2025-08-03 03:00:00","2025-08-03 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3072550,3072550,0,626800,0.204
"2025-08-03 04:00:00","2025-08-03 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3655590,3655590,0,745739,0.204
"2025-08-03 05:00:00","2025-08-03 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4172097,4172097,0,851106,0.204
"2025-08-03 06:00:00","2025-08-03 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4823527,4823527,0,983999,0.204
"2025-08-03 07:00:00","2025-08-03 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4827599,4827599,0,984829,0.204
"2025-08-03 08:00:00","2025-08-03 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4643481,4643481,0,947269,0.204
"2025-08-03 09:00:00","2025-08-03 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4502819,4502819,0,918574,0.204
"2025-08-03 10:00:00","2025-08-03 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4237995,4237995,0,864550,0.204
"2025-08-03 11:00:00","2025-08-03 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3878330,3878330,0,791179,0.204
"2025-08-03 12:00:00","2025-08-03 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3530565,3530565,0,720234,0.204
"2025-08-03 13:00:00","2025-08-03 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3346301,3346301,0,682644,0.204
"2025-08-03 14:00:00","2025-08-03 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3538709,3538709,0,721896,0.204
"2025-08-03 15:00:00","2025-08-03 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4148143,4148143,0,846220,0.204
"2025-08-03 16:00:00","2025-08-03 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5119373,5119373,0,1044351,0.204
"2025-08-03 17:00:00","2025-08-03 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6481745,6481745,0,1322275,0.204
"2025-08-03 18:00:00","2025-08-03 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7187532,7187532,0,1466256,0.204
"2025-08-03 19:00:00","2025-08-03 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6650619,6650619,0,1356725,0.204
"2025-08-03 20:00:00","2025-08-03 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6069237,6069237,0,1238123,0.204
"2025-08-03 21:00:00","2025-08-03 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5191257,5191257,0,1059016,0.204
"2025-08-03 22:00:00","2025-08-03 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3976807,3976807,0,811267,0.204
"2025-08-03 23:00:00","2025-08-04 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3475248,3475248,0,708949,0.204
"2025-08-04 00:00:00","2025-08-04 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3133476,3133476,0,639228,0.204
"2025-08-04 01:00:00","2025-08-04 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3376049,3376049,0,688713,0.204
"2025-08-04 02:00:00","2025-08-04 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3857744,3857744,0,786979,0.204
"2025-08-04 03:00:00","2025-08-04 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4823161,4823161,0,983924,0.204
"2025-08-04 04:00:00","2025-08-04 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6522229,6522229,0,1330534,0.204
"2025-08-04 05:00:00","2025-08-04 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7902931,7902931,0,1612197,0.204
"2025-08-04 06:00:00","2025-08-04 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8303091,8303091,0,1693829,0.204
"2025-08-04 07:00:00","2025-08-04 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7689913,7689913,0,1568741,0.204
"2025-08-04 08:00:00","2025-08-04 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5979733,5979733,0,1219865,0.204
"2025-08-04 09:00:00","2025-08-04 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5376567,5376567,0,1096818,0.204
"2025-08-04 10:00:00","2025-08-04 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4874720,4874720,0,994442,0.204
"2025-08-04 11:00:00","2025-08-04 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4537708,4537708,0,925691,0.204
"2025-08-04 12:00:00","2025-08-04 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4266446,4266446,0,870354,0.204
"2025-08-04 13:00:00","2025-08-04 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4214277,4214277,0,859711,0.204
"2025-08-04 14:00:00","2025-08-04 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4547905,4547905,0,927771,0.204
"2025-08-04 15:00:00","2025-08-04 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5543279,5543279,0,1130828,0.204
"2025-08-04 16:00:00","2025-08-04 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6418451,6418451,0,1309363,0.204
"2025-08-04 17:00:00","2025-08-04 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7438139,7438139,0,1517380,0.204
"2025-08-04 18:00:00","2025-08-04 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7375279,7375279,0,1504556,0.204
"2025-08-04 19:00:00","2025-08-04 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6063520,6063520,0,1236958,0.204
"2025-08-04 20:00:00","2025-08-04 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5758389,5758389,0,1174711,0.204
"2025-08-04 21:00:00","2025-08-04 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5534269,5534269,0,1128989,0.204
"2025-08-04 22:00:00","2025-08-04 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4305607,4305607,0,878343,0.204
"2025-08-04 23:00:00","2025-08-05 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,2936769,2936769,0,599100,0.204
"2025-08-05 00:00:00","2025-08-05 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,2662316,2662316,0,543112,0.204
"2025-08-05 01:00:00","2025-08-05 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,2643439,2643439,0,539261,0.204
"2025-08-05 02:00:00","2025-08-05 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3010591,3010591,0,614160,0.204
"2025-08-05 03:00:00","2025-08-05 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4093736,4093736,0,835121,0.204
"2025-08-05 04:00:00","2025-08-05 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6251237,6251237,0,1275251,0.204
"2025-08-05 05:00:00","2025-08-05 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7703068,7703068,0,1571425,0.204
"2025-08-05 06:00:00","2025-08-05 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7590168,7590168,0,1548393,0.204
"2025-08-05 07:00:00","2025-08-05 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5796029,5796029,0,1182389,0.204
"2025-08-05 08:00:00","2025-08-05 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5175474,5175474,0,1055795,0.204
"2025-08-05 09:00:00","2025-08-05 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5083198,5083198,0,1036972,0.204
"2025-08-05 10:00:00","2025-08-05 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4933520,4933520,0,1006437,0.204
"2025-08-05 11:00:00","2025-08-05 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4718577,4718577,0,962588,0.204
"2025-08-05 12:00:00","2025-08-05 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4557370,4557370,0,929702,0.204
"2025-08-05 13:00:00","2025-08-05 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4529696,4529696,0,924057,0.204
"2025-08-05 14:00:00","2025-08-05 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4775019,4775019,0,974103,0.204
"2025-08-05 15:00:00","2025-08-05 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5466096,5466096,0,1115082,0.204
"2025-08-05 16:00:00","2025-08-05 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6083243,6083243,0,1240981,0.204
"2025-08-05 17:00:00","2025-08-05 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7821911,7821911,0,1595669,0.204
"2025-08-05 18:00:00","2025-08-05 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7966039,7966039,0,1625071,0.204
"2025-08-05 19:00:00","2025-08-05 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7569158,7569158,0,1544107,0.204
"2025-08-05 20:00:00","2025-08-05 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6564808,6564808,0,1339220,0.204
"2025-08-05 21:00:00","2025-08-05 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5274679,5274679,0,1076033,0.204
"2025-08-05 22:00:00","2025-08-05 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3858918,3858918,0,787218,0.204
"2025-08-05 23:00:00","2025-08-06 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3350399,3350399,0,683480,0.204
"2025-08-06 00:00:00","2025-08-06 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3309879,3309879,0,675215,0.204
"2025-08-06 01:00:00","2025-08-06 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3256024,3256024,0,664228,0.204
"2025-08-06 02:00:00","2025-08-06 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,3604378,3604378,0,735292,0.204
"2025-08-06 03:00:00","2025-08-06 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4891351,4891351,0,997834,0.204
"2025-08-06 04:00:00","2025-08-06 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7230847,7230847,0,1475092,0.204
"2025-08-06 05:00:00","2025-08-06 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8497974,8497974,0,1733586,0.204
"2025-08-06 06:00:00","2025-08-06 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8746268,8746268,0,1784237,0.204
"2025-08-06 07:00:00","2025-08-06 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6953242,6953242,0,1418460,0.204
"2025-08-06 08:00:00","2025-08-06 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5585615,5585615,0,1139464,0.204
"2025-08-06 09:00:00","2025-08-06 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5266965,5266965,0,1074460,0.204
"2025-08-06 10:00:00","2025-08-06 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,5092544,5092544,0,1038878,0.204
"2025-08-06 11:00:00","2025-08-06 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4756037,4756037,0,970231,0.204
"2025-08-06 12:00:00","2025-08-06 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4454461,4454461,0,908709,0.204
"2025-08-06 13:00:00","2025-08-06 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4383072,4383072,0,894146,0.204
"2025-08-06 14:00:00","2025-08-06 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,4638654,4638654,0,946285,0.204
"2025-08-06 15:00:00","2025-08-06 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6109805,6109805,0,1246400,0.204
"2025-08-06 16:00:00","2025-08-06 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8149931,8149931,0,1662585,0.204
"2025-08-06 17:00:00","2025-08-06 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8964557,8964557,0,1828769,0.204
"2025-08-06 18:00:00","2025-08-06 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,9004722,9004722,0,1836962,0.204
"2025-08-06 19:00:00","2025-08-06 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,8668016,8668016,0,1768274,0.204
"2025-08-06 20:00:00","2025-08-06 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,7603429,7603429,0,1551098,0.204
"2025-08-06 21:00:00","2025-08-06 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,6468241,6468241,0,1319520,0.204
